hashkey;name;formula;synonyms;External_Resources
NIST-MATDB-940b6025c9d071d36ac28cd4f40994ad;3D-CuPor-COF;;[];[]
NIST-MATDB-e8abb856bf29be907c75a18355fd1d94;3D-ETTA-TFPA;;[];[]
NIST-MATDB-9932e09cfe9d31dc2f21e48379f0b3ac;3D-ETTA-TFPB;;[];[]
NIST-MATDB-5a5d0406b8649080ed389c0933c21ffb;3D-IL-COF-1;;[];[]
NIST-MATDB-45766ff2175bfeed629e4c33f07d6db7;3D-IL-COF-2;;[];[]
NIST-MATDB-79cb6be50064b62a8f234bec06a3419e;3D-IL-COF-3;;[];[]
NIST-MATDB-a9bf5f52eb3e9121212867f70c2865ba;3D-OH-COF;;[];[]
NIST-MATDB-8161b809fbd841ff04fc06d6f91e44e9;3D-Por-COF;;[];[]
NIST-MATDB-01a236a6b9084283e1fa0c229e5457e3;3D-Py-COF;;[];[]
NIST-MATDB-7e52a3f72b36b0cc04ee3a736d1f07a3;3D-TPB-COF-F;;[];[]
NIST-MATDB-d9eb0a3243da163d03dfb21d887ff121;3D-TPB-COF-H;;[];[]
NIST-MATDB-c11fe5b6adaa95e7aed8fb1f84f4d21b;3D-TPB-COF-Me;;[];[]
NIST-MATDB-6087ae071aa66bbac6a037a7c02e3e08;3DFD-printed ZSM-5 monolith 400 micro meter;;[];[]
NIST-MATDB-5242199be011410821bac86c6ff7ecce;3DFD-printed ZSM-5 monolith 900 micro meter;;[];[]
NIST-MATDB-e46cf7276c28a5de8f75102d304086a1;3GO-ZIF;;[];[]
NIST-MATDB-eac31584ad49217cba58bde85c79de24;3Inf[(Cu(mu4-O)(mu2-OH)2(Me2trzpba)4];;[];[]
NIST-MATDB-0b08c0d308921bf91023227fb12adfba;3K-IRMOF-1;;[];[]
NIST-MATDB-ea4a86268b8badb53993813b83787841;3wt% PdCl2/MIL-101;;[];[]
NIST-MATDB-beb4cf7d4c82654efa87f8197fcd1dec;4 M HNO3;;[];[]
NIST-MATDB-58d3dd0d18d119feb6c12195b50e16f4;4% -COOH functionalized CMK-5;;[];[]
NIST-MATDB-53334f869d70b246a18de546f7b0e02f;4% -OH functionalized CMK-5;;[];[]
NIST-MATDB-ca9fd91485338e5d52b9a17268a0d7f0;4,4'-bipyridyl;;[];[]
NIST-MATDB-cae82ef66b29ed596bfb5c770d8ff679;4.0WT% Au@UiO-66;;[];[]
NIST-MATDB-2b69b95b3411d4ec95ee6df0d9dcbd5d;4.0wt% Ru@SBA-15;;[];[]
NIST-MATDB-a12436221f6be4ca5a766c409c8bcafa;40 wt% HPWs@UiO-66;;[];[]
NIST-MATDB-872b1905a7ef902bbbb564398babea2f;40% Hydrogenated Carbon Nanotube;;[];[]
NIST-MATDB-0fd88942f640ddfcb4db7244f02a2a11;40% Li-doped Carbon Nanotube;;[];[]
NIST-MATDB-a9e12359365fe06e40a377ec83dbf6bf;40% PhTEOS;;[];[]
NIST-MATDB-ec51d0d95e8f6b2fbd6da765dd5f5d81;40PEI@UiO-66;;[];[]
NIST-MATDB-947122f43a77736e767281d859687993;437-MOF;;[];[]
NIST-MATDB-e27eb76d0ad0c738575116bbbb69cacf;446-MOF;;[];[]
NIST-MATDB-79128d4f65bcc3d387b7e32885e3a342;446-MOF-Co;;[];[]
NIST-MATDB-63a0f8518d0ca622e21174482952c2e3;446-MOF-Ni;;[];[]
NIST-MATDB-4c5fc9ec0f07f55545f660abeabc296d;467-MOF;;[];[]
NIST-MATDB-d0677baa8e8dc0de1eb4c4c711d4d4f6;47.9%SWCNT/52.1%MWCNT;;[];[]
NIST-MATDB-c5461dfedc9a26b945c6efdfafed7a14;49.2%SWCNT/50.8%MWCNT;;[];[]
NIST-MATDB-9d01a2629ee324b7c1f167e64f0943b8;49.2%SWCNT/50.8%MWCNT(147K);;[];[]
NIST-MATDB-5442f8e28f309f70d221bc1af3bfc2ae;49.2%SWCNT/50.8%MWCNT(277K);;[];[]
NIST-MATDB-9db7cb442a2b3acea359cd915108ba69;4A-Zeolite;;[];[]
NIST-MATDB-7d624d48fe8f46f4c4508d9d0c885fbc;4Cs+Me-SodZMOF;;[];[]
NIST-MATDB-e8eae1f8dc4d9db0181ffc3eb58953e7;4K+Me-SodZMOF;;[];[]
NIST-MATDB-9501d4f26553b0b4e28dde436ae02084;4K-IRMOF-1;;[];[]
NIST-MATDB-f4b3923e8ae45cff85969b84f3b6cc36;4Li+Me-SodZMOF;;[];[]
NIST-MATDB-7c7cc6f71dee26f81f4d797555b501a0;4Li-IRMOF-1;;[];[]
NIST-MATDB-70ab076aa9e18945c51205989d608396;4MoCx/IRMOF-1;;[];[]
NIST-MATDB-5ddbe72f61dfac431bc733cbcfcfa5fc;4Na+Me-SodZMOF;;[];[]
NIST-MATDB-db88d6d70e52f134b183f817cda1200b;4Na-IRMOF-1;;[];[]
NIST-MATDB-3a545992b84ed61d0effd7983878fc4b;4PE-1P COF;;[];[]
NIST-MATDB-a3b8c91d54c3858265b2d372f3017b43;4PE-1P-COF;;[];[]
NIST-MATDB-34560bc6a628f8552d38b2534572ec91;4PE-2P COF;;[];[]
NIST-MATDB-dfe8e4cf09a7894be985b25a3c631d3f;4PE-3P COF;;[];[]
NIST-MATDB-941911cece25e3da0255b84848a32d30;4PE-TT COF;;[];[]
NIST-MATDB-190788fc897b5575a0199a28876e0ffe;4Pt/MOF-5;;[];[]
NIST-MATDB-b292b8343a209d3c438f668d8708db08;5 wt% salts/ PAN-CNF;;[];[]
NIST-MATDB-5d4d74a164fb328d7b076b8fab22f096;5% -COOH functionalized CMK-5;;[];[]
NIST-MATDB-f817d6288787a5c4848e1db4f804da37;5% -COOH Functionalized CMK-5 d=4 nm;;[];[]
NIST-MATDB-70edad4a3e8f7c8c910a63225176827a;5% -OH functionalized CMK-5;;[];[]
NIST-MATDB-c3b83e21592eed24dd3c795fc0be5af3;5% -OH Functionalized CMK-5 d=4 nm;;[];[]
NIST-MATDB-552558dce018e1d807f9905a30a72185;5% CuS/CdS NFAs;;[];[]
NIST-MATDB-f8fcb608a0853dd3e735a2fab1ce57c1;50% PhTEOS;;[];[]
NIST-MATDB-2f3a55964b6f7f219ac339338233f6c8;50CPDA@A-C;;[];[]
NIST-MATDB-2f1aae0ee7b51b6bfa38f8f09e29d148;50Cu;;[];[]
NIST-MATDB-11589e25122956c3d1be43647ab0c433;50WT%-PEI-MIL-101(Cr);;[];[]
NIST-MATDB-da43d4de0cf726945588e57a3adb527d;56% ZIF-8 In PVP;;[];[]
NIST-MATDB-18684aeefc15c18c3dc92a8e010ad130;5Ce;;[];[]
NIST-MATDB-0ad9faaadb115568e7b5878637eaccc4;5Ce50Cu;;[];[]
NIST-MATDB-7a8a4b342261ff450cd42f48df113dca;5wt% PdCl2/MIL-101;;[];[]
NIST-MATDB-a55179554d40869090ee01c2596483c9;6 M HNO3;;[];[]
NIST-MATDB-67858dc9f83aa2c4bab893b5ef4c4f5e;60% Hydrogenated Carbon Nanotube;;[];[]
NIST-MATDB-470f6d7cfac05b4b6d01a995e2a5acab;60% Li-doped Carbon Nanotube;;[];[]
NIST-MATDB-b98a480c0e6a9272220367af92c2676c;60% PhTEOS;;[];[]
NIST-MATDB-47efcc764427477e0cbc83fed345df30;6:4 Cellulose/CMC bioadsorbent;;[];[]
NIST-MATDB-d6893b6f4b220e91f90fcb01f3223576;6FO-MIL-53-NH2;;[];[]
NIST-MATDB-7c6a025b2790c38f1616c84695c079f5;6K-IRMOF-1;;[];[]
NIST-MATDB-658a07a67276c25bc5f5ca95afb51477;6Li-IRMOF-1;;[];[]
NIST-MATDB-c6d346598d65556464a292edb01cb9a9;6Na-IRMOF-1;;[];[]
NIST-MATDB-c8a37eb90d421c1633a59733433ce9f1;7-NS;;[];[]
NIST-MATDB-dadb5f15919c887c6fd12c0d1779bb7a;7.22 wt% N carbon;;[];[]
NIST-MATDB-f8cc44c21dfc45d0f50b109d34042a94;70%PhTEOS;;[];[]
NIST-MATDB-c3b45540b731d17b260a46cb78675f90;70Lirho-ZMOF;;[];[]
NIST-MATDB-a5f2700018fabfecc4d4d0c9b084d6a3;75WT%-PEI-MIL-101(Cr);;[];[]
NIST-MATDB-5283e38a29703503abc59b1148ef9764;7MoCx/IRMOF-1;;[];[]
NIST-MATDB-2f043bbc3c503aa5dca83dd6386fdde0;7Pt/MOF-5;;[];[]
NIST-MATDB-fe139fd1718b0262cdab73d33bc1d401;8 wt% HPWs@Meso-HKUST-1;;[];[]
NIST-MATDB-f0b2c9a2c498a3c1ddfefb8d79e0408d;80% PhTEOS;;[];[]
NIST-MATDB-9dcc8fc88f356ff80c7619632b62da08;80Krho-ZMOF;;[];[]
NIST-MATDB-116614026506eaba730cc0d7b8716291;81.1%SWCNT/18.9%MWCNT;;[];[]
NIST-MATDB-85c4bfaf32834bb533ec0c8923b6e8e9;84Narho-ZMOF;;[];[]
NIST-MATDB-d3c2301696946911148ec354068a7b0e;88.7%SWCNT/11.3%MWCNT;;[];[]
NIST-MATDB-cc38051cb84c1e0ad5cd61d61de4f71c;8Ce50Cu;;[];[]
NIST-MATDB-ded867917ce9caaba182e43ab7b9bc47;96.9%SWCNT/3.1%MWCNT;;[];[]
NIST-MATDB-911e5916659aad9aeefd310e71b81a65;A-CS700-3;;[];[]
NIST-MATDB-4c6b0ef7b3e74372f98d06aa41635098;A-CS750-3;;[];[]
NIST-MATDB-05fcd77353e7df2f42f1203225e352f5;A-CS800-2;;[];[]
NIST-MATDB-0058ddb920ea6d3828e9671c37bbf1e1;A-CS800-3;;[];[]
NIST-MATDB-901ecf95927b2dc38116df5ae36093d4;A-CS800-4;;[];[]
NIST-MATDB-e52164c7a57acd6c5b1c51e3e651908c;A-CS850-3;;[];[]
NIST-MATDB-769eab8880af1ebebc88b17493beb827;A-CS900-3;;[];[]
NIST-MATDB-37f2db773c86479124ec19f8b23ce35e;A-GLc-C-2;;[];[]
NIST-MATDB-ea5f7e0528739b76ff841fe49ae14a1d;A-GLc-C-3;;[];[]
NIST-MATDB-3be44af05f0a75666c59da157fe0e4c3;A-GLc-C-4;;[];[]
NIST-MATDB-2cfe114d8f1ea2630420d9be2d75a8d4;A-GLc-C-5;;[];[]
NIST-MATDB-f8b3a8063c9642f09ff9e68dd09cd111;A-NPC;;[];[]
NIST-MATDB-0e0ab78e0c36c1e25c77a48c2b939d51;A25;;[];[]
NIST-MATDB-21f4ef11b77e5214d3b8b507fcbfc15f;A35/4 activated carbon;;[];[]
NIST-MATDB-92453d60fe57a57d32515632adee489a;A520;;[];[]
NIST-MATDB-2cce724f7bb83be9d7138c7f5722e26b;AA-300;;[];[]
NIST-MATDB-b86fc6b051f63d73de262d4c34e3a0a9;AB;;[];[]
NIST-MATDB-a5b7f2cfcca4fd00a405213e9443ed89;AB-Mg-MOF-74;;[];[]
NIST-MATDB-7b7679715ac9a0c639c5219c9b222613;ABIL@HKUST-1/DMF;;[];[]
NIST-MATDB-db8f31480b27abc1fb55a94edc185acc;ABIL@HKUST-1/Ethanol;;[];[]
NIST-MATDB-350290a82e95da91e3365535a6998123;ABIL@HKUST-1/H2O;;[];[]
NIST-MATDB-313ffa319ba65924845ef3e21aa0dfe3;ABT*2ClO4;;[];[]
NIST-MATDB-4144e097d2fa7a491cec2a7a4322f2bc;AC;;[];[]
NIST-MATDB-e14b7a08f67a4bcb91ef09102e1d0c41;AC 207C;;[];[]
NIST-MATDB-3f6bbaac9d1fa16b7427cc3733f45b0a;AC A (Westvaco A1100 10x25);;[];[]
NIST-MATDB-1201974f149c6afd96c47007dd9f0916;AC AP3-60;;[];[]
NIST-MATDB-31f288eb57ae9c558e76844105d8de0f;AC B (Westvaco BAX 950);;[];[]
NIST-MATDB-f75fb77bc6dd49c0bdcc5738230c5cc6;AC C;;[];[]
NIST-MATDB-9d7f29713eb758b3a8244b25ab6575ed;AC D;;[];[]
NIST-MATDB-e8d0a13029778049bb48af7369be7ed7;AC E;;[];[]
NIST-MATDB-a73c25fa38c0bf56b879c089d833dde2;AC F;;[];[]
NIST-MATDB-c0978e87b78d71975b79069fc0261ba9;AC G;;[];[]
NIST-MATDB-aea46cf686c0ddae8f6ce1f11c96d345;AC H;;[];[]
NIST-MATDB-ebdbe0742a80d1a99b6968fdac9ff877;AC Norit;;[];[]
NIST-MATDB-bae128c3f7ced969149dc1e5b22be46a;AC Norit R1 Extra;;[];[]
NIST-MATDB-a833fbff89585cff4192f01ad0bfe3be;AC Sigma;;[];[]
NIST-MATDB-a751795953f7b1bf66100c3a588e5ad6;AC Walnut Shell Activated Carbon;;[];[]
NIST-MATDB-e9c6470c64e6851a659f848cdc83c9c0;AC WV1050;;[];[]
NIST-MATDB-0017f12a63b968c8919256c2dae82a4b;AC(98%);;[];[]
NIST-MATDB-5488ac8d7afd73cb32f0a6114b681a1a;AC-C12;;[];[]
NIST-MATDB-3d483d99cda28bd29aa9d99abe93184d;AC-C12-Na;;[];[]
NIST-MATDB-76036d91509479a097716d043f18f393;AC-Chitosan;;[];[]
NIST-MATDB-8d538afcbb34d1d8a75f155d23c20c5f;AC-COOH;;[];[]
NIST-MATDB-65cc8e26f7736aaa69454dc65f7c9ceb;AC-MIL-101;;[];[]
NIST-MATDB-29730e04af1d1695080c8f37175d7b83;AC-MIL-101-A(Li);;[];[]
NIST-MATDB-14e9ae0e175d708f7073c819e74e94d9;AC-MIL-101-B(Li);;[];[]
NIST-MATDB-799e2b7b793bb3d1507faf01f2ddbb43;AC-MIL-101-C(Li);;[];[]
NIST-MATDB-93b9fbdab2263ccc0b3cba0cf36ef6c2;AC-TETA;;[];[]
NIST-MATDB-06d5bf2275007ca8b3dd60a2d978e558;AC1;;[];[]
NIST-MATDB-6bc3eef723f38424d37d245db8999d89;AC2;;[];[]
NIST-MATDB-d82b490458537f4291732b24cfe1b1b1;AC3;;[];[]
NIST-MATDB-02937dcc34094fe13fc0e3cafb5134f3;AC4;;[];[]
NIST-MATDB-4c67aa0619d591e522987d0070495cf8;AC5;;[];[]
NIST-MATDB-f0b5758e2e11674a79a48f71fb22845b;AC@Fe3O4;;[];[]
NIST-MATDB-4eaa06c1cd5ff9c468e1c35b0fe3bb53;AC@Fe3O4@SiO2-NH2-COOH;;[];[]
NIST-MATDB-2c71a785f9b3efbd1a5bf33ceabf99ba;ACBSG02;;[];[]
NIST-MATDB-4829686f11b309c72bcdabb30125a46e;ACBSG03;;[];[]
NIST-MATDB-d0429048b65b09578bfe4054ae58b71e;ACBSG04;;[];[]
NIST-MATDB-38c72483a168612b4f0b1cab8f05aedb;ACBSG05;;[];[]
NIST-MATDB-e2b9e11ffab78af52ec08a603e6fb7d0;ACBSG06;;[];[]
NIST-MATDB-1561fd28bd1db27e6565bb096dc87e24;ACF;;[];[]
NIST-MATDB-544a77eb7fd1faeb98d53ad3d8c50ba3;ACF-10;;[];[]
NIST-MATDB-c6ae0ac226a6614466faa97f126b4539;ACF-20;;[];[]
NIST-MATDB-617a2eb87bbe0066f8c6243dea165857;ACF-5;;[];[]
NIST-MATDB-b7ce0d023b6a83154a8296992cb6940f;ACF-A20;;[];[]
NIST-MATDB-f3f6db7f3896efaa2f3296a8ac755871;ACF-ZrFe;;[];[]
NIST-MATDB-c81a85ffe356df81ddd0a99a6a76c207;Acid-activated kaolinite;;[];[]
NIST-MATDB-6754bd940bfabf6a44cc53d32fee7abb;ACP/HFC-32;;[];[]
NIST-MATDB-b2879db9e35d5d689d1e35321de76e79;ACPX-22;;[];[]
NIST-MATDB-f21cd229a2dc92afd8d64fd73970eca7;ACPX-41;;[];[]
NIST-MATDB-bff87d06dcce85c062ef399d9ff45d4c;ACPX-76;;[];[]
NIST-MATDB-f3b4a29f3b2b5ae3cc5c109660d9804a;Acticarbone;;[];[]
NIST-MATDB-38df09e688497bceb3fbd7db28779566;Acticarbone 3S;;[];[]
NIST-MATDB-39c55e3b733875a777629bc688eb45b7;Acticarbone pH 2.5;;[];[]
NIST-MATDB-6799c6315c9eb2cbf4d518d7a5f5dab3;Acticarbone pH 8;;[];[]
NIST-MATDB-8ad2295caa32c02c92402ff11ee32fe2;Activated alumina: F-200;;[];[]
NIST-MATDB-99ddf72e98cb663f88cacac92ac9ce6e;Activated Biochar Fibres from Luffa cylindrica;;[];[]
NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25;Activated Carbon;;['Active Carbon'];[]
NIST-MATDB-8a433090ffee9fe00995ebe7be2e7da3;Activated Carbon (H3PO4H-6);;[];[]
NIST-MATDB-3de699ca80da99f5447c75264b4544fe;Activated Carbon (H3PO4H-7);;[];[]
NIST-MATDB-6d625122606e170b40880b540fc5700f;Activated Carbon (H3PO4H-8);;[];[]
NIST-MATDB-a9d1a3e402b385901c59b69481e00117;Activated Carbon (KOH-1);;[];[]
NIST-MATDB-69ca4cf1e3e0c4d47a7412a5442b4975;Activated Carbon (KOH-2);;[];[]
NIST-MATDB-a51e31fd1675f01c5964a5c7d1b761b3;Activated Carbon (KOH-3);;[];[]
NIST-MATDB-02850704a326f61207a8d2611b8200aa;Activated Carbon (KOH-4);;[];[]
NIST-MATDB-3893728d95b6c5f88124114a12ca8f01;Activated Carbon (KOH-5);;[];[]
NIST-MATDB-a9013d146a76403a7339de52e28a7230;Activated carbon (P. C. C. A 366C-EY-51C));;[];[]
NIST-MATDB-04b2fd4334d1a8c0c3e617fc07fcb55e;Activated Carbon (PPhA);;[];[]
NIST-MATDB-6a9b9589ae7b8e5b17e128024d4c313e;Activated Carbon - anthracite;;[];[]
NIST-MATDB-6cd59290f9b34fe9a9079823af3c7d63;Activated Carbon - coconut shell;;[];[]
NIST-MATDB-a8f92e9b0a76c8caecb0ef7c5a125e4b;Activated Carbon - fruit shell;;[];[]
NIST-MATDB-5d27a349e1e15964c30156be52ad857b;Activated Carbon - pecan shell;;[];[]
NIST-MATDB-95a3b439f33c756c9b0853e80f803fd1;Activated carbon A;;[];[]
NIST-MATDB-07d089c742710456dec3e4046105a1d3;Activated Carbon A160;;[];[]
NIST-MATDB-516f1fd36348911c8a20368322888d48;Activated Carbon A250;;[];[]
NIST-MATDB-0d112db2845d27cfa6766673c611bf12;Activated Carbon A30;;[];[]
NIST-MATDB-d119f6d10dcb546d4865d03ea7f48b53;Activated Carbon A340;;[];[]
NIST-MATDB-694061a3439f69961c123325a917f031;Activated Carbon A420;;[];[]
NIST-MATDB-e11b8380faaa5f882734520d76524f8c;Activated Carbon A90;;[];[]
NIST-MATDB-42d588f95a9b62c97430091e04832077;Activated Carbon AC67-1;;[];[]
NIST-MATDB-10524f6e5f91b24ada7ad8c02f246ef4;Activated Carbon AC67-2;;[];[]
NIST-MATDB-a1bef8ba9c7493a0e3c9a1d22d46ddc8;Activated Carbon ACP 1000;;[];[]
NIST-MATDB-d78d1a042b2b67820d7db11c3db8be7b;Activated Carbon ACP 350;;[];[]
NIST-MATDB-4def356045bde19fc0038cd1d093edae;Activated Carbon ACP 410;;[];[]
NIST-MATDB-3d395fc826f9f2c857e5bb72852934eb;Activated Carbon ACP 470;;[];[]
NIST-MATDB-8e23e2e5c8853c891e7729c8b5caa1b0;Activated Carbon ACP 500;;[];[]
NIST-MATDB-cb3635faf093564c5160fb025b917478;Activated Carbon ACP 600;;[];[]
NIST-MATDB-1cabdb2a1ca21d12ffb1c7f3172e768b;Activated Carbon ACP 800;;[];[]
NIST-MATDB-8b24e52788ae0b5465de834cc84df536;Activated Carbon AG-1;;[];[]
NIST-MATDB-fb6223f0b80b60a3317a7403bd90f7f2;Activated Carbon AG-2;;[];[]
NIST-MATDB-b41eb586c6f25a7e6bd735093a5fe623;Activated Carbon AP33-1;;[];[]
NIST-MATDB-9104805d0e365fbcbc34de9ddb3e7184;Activated Carbon AP33-2;;[];[]
NIST-MATDB-404dd4c45e6d6b4959c4826bb4baa3b4;Activated Carbon AP67-1;;[];[]
NIST-MATDB-222b3c008a16cdb5691a6210f0c9c3c3;Activated Carbon AP67-2;;[];[]
NIST-MATDB-952c82073bedb311eed02ac409f19b87;Activated Carbon AT400R05t120;;[];[]
NIST-MATDB-cd531a5855140f41470762dc174f89eb;Activated Carbon AT400R15t30;;[];[]
NIST-MATDB-38ab7724663881be504b0835528bf7d7;Activated Carbon AT400R15t30-ox;;[];[]
NIST-MATDB-bdc51b82c124b42e63a46d4a40810273;Activated Carbon AT400R1t75;;[];[]
NIST-MATDB-0eca0d59b891d1760c31e73e200414a1;Activated Carbon AT400R1t75-ox;;[];[]
NIST-MATDB-aba9f5f219c10ebaf8eb93dbec24a0fc;Activated Carbon AT467R067t90;;[];[]
NIST-MATDB-42b358eb713e80253eec0a4e34f5a8f2;Activated Carbon AT467R117t45;;[];[]
NIST-MATDB-cc8d41770ad7689373c7db6b5ac51414;Activated Carbon AT467R117t45-ox;;[];[]
NIST-MATDB-51d1dec07203fabcfbe3c0554a65c527;Activated Carbon AT533R083t60;;[];[]
NIST-MATDB-ade91c18001eb86213ff6596fe9b8017;Activated Carbon AT533R083t60(2);;[];[]
NIST-MATDB-2f058b41a3c9d02739d06ee7b58c5610;Activated Carbon AT533R083t60-ox;;[];[]
NIST-MATDB-d01414fa11539478c4633228418e0261;Activated Carbon AT600R05t75;;[];[]
NIST-MATDB-ccde2f17ad674666d7831f1d48231c3a;Activated Carbon AT600R1t30;;[];[]
NIST-MATDB-1bb25dce2f38843da86498516c1d2c0b;Activated Carbon AT600R1t30-ox;;[];[]
NIST-MATDB-9a08ca86cab282bc6b74903b33edb42d;Activated Carbon AT667R067t45;;[];[]
NIST-MATDB-721058ac6befdf38370e34587118e7d3;Activated Carbon AT800R05t30;;[];[]
NIST-MATDB-d6f7284b4b1a07856c7f196c2f1eab9a;Activated Carbon AT800R15t120;;[];[]
NIST-MATDB-7e35e013925511f7b727b3f74df82a65;Activated Carbon AX21;;[];[]
NIST-MATDB-8753d0587461e64ce26e39d6ae60798a;Activated Carbon BAM-P108;;['BAM-P108'];[]
NIST-MATDB-aced9478e0759e8a86447b0ebc0d8d18;Activated carbon Black Pearls I;;[];[]
NIST-MATDB-deba9b858dc403f4d82a6d52f6cd5a06;Activated carbon Carbio 12;;[];[]
NIST-MATDB-9fbd7c89c649ba2dfc42a286492a81cb;Activated Carbon Circumcircumcoronene;;[];[]
NIST-MATDB-42e9bd48cd96a9072f9b0fd1c785d208;Activated Carbon Corannulene;;[];[]
NIST-MATDB-256e79af84953fbc4fe9cf4e4ed6a670;Activated Carbon Coronene;;[];[]
NIST-MATDB-e1a7109b9f707bcb7f6bf6eeeb7cd027;Activated Carbon Coronene Platelet;;[];[]
NIST-MATDB-52020eb8b9192e71d2534a2cdaafdb1b;Activated Carbon Coronene-(OH)2;;[];[]
NIST-MATDB-31328988b2c19e3acd0fb85ff3456708;Activated Carbon Coronene-(OH)3;;[];[]
NIST-MATDB-3342b5554cba88647f39990eebf9f1e2;Activated Carbon Coronene-COOH;;[];[]
NIST-MATDB-f1bb38de7bd3dc71d48620deb4d16334;activated carbon F-400;;[];[]
NIST-MATDB-a82b9efbfe9fa7e7e7280ef2f624e8ba;Activated Carbon Fiber;;[];[]
NIST-MATDB-53256c6245916687da75e9161379dc5f;Activated Carbon Fiber Cloth;;[];[]
NIST-MATDB-ed5d6d33298ffd2c6c0aa843b40da010;Activated Carbon Filtrasorb F400;;[];[]
NIST-MATDB-f6de0fb34eb065abc0c02cb124e2781e;Activated carbon from babassu coconut;;[];[]
NIST-MATDB-ac95d91074b0b28b3d896d4a2e497782;activated carbon from coconut shells;;[];[]
NIST-MATDB-808e5b19f40cff9d2209d24215f5f831;activated carbon from fuel oil;;[];[]
NIST-MATDB-1470e104e3eec18cc18e5c3b0c005b8f;Activated Carbon Hexabenzocoronene;;[];[]
NIST-MATDB-e7689fb30be37a41368d670ff6afb8d8;Activated Carbon L1;;[];[]
NIST-MATDB-5b3244d61d465a9a3cf8acb4bad6b8ef;Activated Carbon L10;;[];[]
NIST-MATDB-5d67ef8a0b0b99f1bc55436e732f9f37;Activated Carbon L11;;[];[]
NIST-MATDB-dcc160afbb57a10f0fb1ab3d1931c78e;Activated Carbon L12;;[];[]
NIST-MATDB-c51800f93ac958172453eb327e275ef0;Activated Carbon L13;;[];[]
NIST-MATDB-ed085855688b2ec1c40bd312cd5a0ba9;Activated Carbon L14;;[];[]
NIST-MATDB-1b2a9e6058db2952573b371e24458760;Activated Carbon L15;;[];[]
NIST-MATDB-4576f4d3abd9e338323fd0208b7e8d87;Activated Carbon L16;;[];[]
NIST-MATDB-942b67697b8e1c8ff5e4ba14385a433d;Activated Carbon L2;;[];[]
NIST-MATDB-52e37064f16b22077de598534c2abdf9;Activated Carbon L3;;[];[]
NIST-MATDB-693924574ed4f520b3b39761798687c1;Activated Carbon L4;;[];[]
NIST-MATDB-f5b4c978f10d996fe56b97c8db13289b;Activated Carbon L5;;[];[]
NIST-MATDB-b9803fd75b99656bd62f536f627eb531;Activated Carbon L6;;[];[]
NIST-MATDB-6f12323424125fef5cff9e3bcad5ce40;Activated Carbon L7;;[];[]
NIST-MATDB-84729968e66310fd5850878fde09ab92;Activated Carbon L8;;[];[]
NIST-MATDB-dff8610958ee43a564cc3214fae3babe;Activated Carbon L9;;[];[]
NIST-MATDB-047b9531d8eb858dfd668a7063b74245;Activated Carbon Monolith;;[];[]
NIST-MATDB-a707ed8c7ea91007b7344f6ed5b7af11;Activated Carbon Norit RB3;;[];[]
NIST-MATDB-7ec5ded302e7bdfaf8c7f71e5e7698e7;activated carbon rods (Norit R1);;[];[]
NIST-MATDB-a02bf09ffb76ec7db96c4760b886e543;Activated Carbon S;;[];[]
NIST-MATDB-a3ff5a409a6983378d87a0439ea15a33;Activated Carbon Takeda 5A;;[];[]
NIST-MATDB-6ec642f755e9c0434838275c5e600a72;Activated Carbon VR5-1:1;;[];[]
NIST-MATDB-0f4f648f510a5a1f932fcd3cfec9a70d;Activated Carbon VR5-2.5:1;;[];[]
NIST-MATDB-f9291c7e18295a9eae38ab266c1a0b7f;Activated Carbon VR5-2:1;;[];[]
NIST-MATDB-188ece709817bfe6fa52479d6ab7fab0;Activated Carbon VR5-3:1;;[];[]
NIST-MATDB-12acebaf9b1ed57b601ac4e94ba3a46e;Activated Carbon VR5-4:1;;[];[]
NIST-MATDB-5f209a246432db8babff2463e4672b9f;Activated Carbon VR93-1:1;;[];[]
NIST-MATDB-879449f8e3a01139b974cfd89b357887;Activated Carbon VR93-2.5:1;;[];[]
NIST-MATDB-643469d45c222207e8c49c6ca6f3e61e;Activated Carbon VR93-2:1;;[];[]
NIST-MATDB-cf6389154e3659900116bc23268320f7;Activated Carbon VR93-3:1;;[];[]
NIST-MATDB-fd0d0392beec94cdf3ada229129c08d6;Activated Carbon VR93-4:1;;[];[]
NIST-MATDB-27fc2805b643cc1a9b93dc0b871ba5eb;Activated Carbon(NORIT R0.8);;[];[]
NIST-MATDB-50d6afd9658b5a610dce986867fd29d7;Activated Carbon, Type BPL, 6/16 mesh;;[];[]
NIST-MATDB-030505f3b58a060efffaa5e33cec1cb6;Activated Carbon-600-0.5;;[];[]
NIST-MATDB-4809034a28a1517d190727f4d04f0d9a;Activated Carbon-600-0.5-H;;[];[]
NIST-MATDB-d27f1e3905154ebf3f625b294ead62a1;Activated Carbon-600-1;;[];[]
NIST-MATDB-a46db609b34499384d90b781b64cea13;Activated Carbon-600-2;;[];[]
NIST-MATDB-35b5d7b199752e1f0822f54d5b0b7248;Activated Carbon-700-0.5;;[];[]
NIST-MATDB-b0d212f8bf732b6dcb8ce42d4d75e9e2;Activated Carbon-700-1;;[];[]
NIST-MATDB-bab46d63195c4e5464273edb5f527077;Activated Carbon-700-2;;[];[]
NIST-MATDB-7754bbaf35839cdf229f1b0236a7060c;Activated Carbon-750-0.5;;[];[]
